# Example TAFTS LBLRTM output
# WN (cm^{-1})  Rad(mW m^{-2} sr^{-1} cm)
     514.898     10.05500
     514.908     10.03837
     514.918     10.02131
     514.928     10.00419
     514.938      9.98731
     514.948      9.97093
     514.958      9.95527
     514.968      9.94047
     514.978      9.92670
     514.988      9.91412
     514.998      9.90296
     515.008      9.89347
     515.018      9.88595
     515.028      9.88071
     515.038      9.87802
     515.048      9.87809
     515.058      9.88099
     515.068      9.88671
     515.078      9.89509
     515.088      9.90589
     515.098      9.91882
     515.108      9.93358
     515.118      9.94988
     515.128      9.96750
     515.138      9.98624
     515.148     10.00597
     515.158     10.02652
     515.168     10.04773
     515.178     10.06936
     515.188     10.09112
     515.198     10.11266
     515.208     10.13363
     515.218     10.15365
     515.228     10.17244
     515.238     10.18979
     515.248     10.20558
     515.258     10.21983
     515.268     10.23260
     515.278     10.24401
     515.288     10.25420
     515.298     10.26324
     515.308     10.27117
     515.318     10.27798
     515.328     10.28360
     515.338     10.28798
     515.348     10.29110
     515.358     10.29298
     515.368     10.29372
     515.378     10.29350
     515.388     10.29254
     515.398     10.29106
     515.408     10.28927
     515.418     10.28730
     515.428     10.28519
     515.438     10.28292
     515.448     10.28039
     515.458     10.27750
     515.468     10.27415
     515.478     10.27027
     515.488     10.26590
     515.498     10.26111
     515.508     10.25604
     515.518     10.25083
     515.528     10.24559
     515.538     10.24040
     515.548     10.23524
     515.558     10.23001
     515.568     10.22457
     515.578     10.21876
     515.588     10.21243
     515.598     10.20548
     515.608     10.19788
     515.618     10.18969
     515.628     10.18100
     515.638     10.17193
     515.648     10.16259
     515.658     10.15303
     515.668     10.14322
     515.678     10.13309
     515.688     10.12248
     515.698     10.11126
     515.708     10.09928
     515.718     10.08650
     515.728     10.07291
     515.738     10.05863
     515.748     10.04382
     515.758     10.02866
     515.768     10.01336
     515.778      9.99805
     515.788      9.98283
     515.798      9.96770
     515.808      9.95262
     515.818      9.93755
     515.828      9.92245
     515.838      9.90731
     515.848      9.89222
     515.858      9.87734
     515.868      9.86285
     515.878      9.84896
     515.888      9.83587
     515.898      9.82369
     515.908      9.81245
     515.918      9.80211
     515.928      9.79253
     515.938      9.78355
     515.948      9.77499
     515.958      9.76672
     515.968      9.75866
     515.978      9.75080
     515.988      9.74316
     515.998      9.73582
     516.008      9.72879
     516.018      9.72207
     516.028      9.71557
     516.038      9.70914
     516.048      9.70254
     516.058      9.69555
     516.068      9.68794
     516.078      9.67955
     516.088      9.67029
     516.098      9.66016
     516.108      9.64924
     516.118      9.63762
     516.128      9.62543
     516.138      9.61272
     516.148      9.59950
     516.158      9.58572
     516.168      9.57125
     516.178      9.55595
     516.188      9.53969
     516.198      9.52239
     516.208      9.50402
     516.218      9.48466
     516.228      9.46443
     516.238      9.44347
     516.248      9.42192
     516.258      9.39988
     516.268      9.37736
     516.278      9.35430
     516.288      9.33055
     516.298      9.30595
     516.308      9.28032
     516.318      9.25353
     516.328      9.22552
     516.338      9.19628
     516.348      9.16588
     516.358      9.13439
     516.368      9.10188
     516.378      9.06838
     516.388      9.03383
     516.398      8.99809
     516.408      8.96095
     516.418      8.92216
     516.428      8.88145
     516.438      8.83861
     516.448      8.79349
     516.458      8.74600
     516.468      8.69614
     516.478      8.64390
     516.488      8.58933
     516.498      8.53240
     516.508      8.47305
     516.518      8.41116
     516.528      8.34656
     516.538      8.27907
     516.548      8.20855
     516.558      8.13496
     516.568      8.05835
     516.578      7.97890
     516.588      7.89692
     516.598      7.81281
     516.608      7.72704
     516.618      7.64009
     516.628      7.55243
     516.638      7.46455
     516.648      7.37688
     516.658      7.28989
     516.668      7.20409
     516.678      7.12007
     516.688      7.03851
     516.698      6.96018
     516.708      6.88591
     516.718      6.81658
     516.728      6.75303
     516.738      6.69603
     516.748      6.64624
     516.758      6.60415
     516.768      6.57015
     516.778      6.54447
     516.788      6.52726
     516.798      6.51860
     516.808      6.51852
     516.818      6.52705
     516.828      6.54416
     516.838      6.56975
     516.848      6.60365
     516.858      6.64554
     516.868      6.69496
     516.878      6.75131
     516.888      6.81384
     516.898      6.88172
     516.908      6.95409
     516.918      7.03009
     516.928      7.10893
     516.938      7.18989
     516.948      7.27234
     516.958      7.35573
     516.968      7.43955
     516.978      7.52330
     516.988      7.60648
     516.998      7.68855
     517.008      7.76896
     517.018      7.84721
     517.028      7.92281
     517.038      7.99540
     517.048      8.06471
     517.058      8.13062
     517.068      8.19314
     517.078      8.25233
     517.088      8.30834
     517.098      8.36129
     517.108      8.41128
     517.118      8.45835
     517.128      8.50248
     517.138      8.54362
     517.148      8.58172
     517.158      8.61675
     517.168      8.64875
     517.178      8.67785
     517.188      8.70422
     517.198      8.72808
     517.208      8.74965
     517.218      8.76914
     517.228      8.78663
     517.238      8.80218
     517.248      8.81571
     517.258      8.82711
     517.268      8.83625
     517.278      8.84300
     517.288      8.84731
     517.298      8.84916
     517.308      8.84863
     517.318      8.84582
     517.328      8.84083
     517.338      8.83373
     517.348      8.82451
     517.358      8.81309
     517.368      8.79928
     517.378      8.78286
     517.388      8.76357
     517.398      8.74115
     517.408      8.71543
     517.418      8.68629
     517.428      8.65368
     517.438      8.61762
     517.448      8.57814
     517.458      8.53525
     517.468      8.48891
     517.478      8.43905
     517.488      8.38553
     517.498      8.32820
     517.508      8.26693
     517.518      8.20167
     517.528      8.13246
     517.538      8.05950
     517.548      7.98312
     517.558      7.90375
     517.568      7.82194
     517.578      7.73827
     517.588      7.65332
     517.598      7.56769
     517.608      7.48194
     517.618      7.39665
     517.628      7.31241
     517.638      7.22989
     517.648      7.14983
     517.658      7.07306
     517.668      7.00049
     517.678      6.93307
     517.688      6.87172
     517.698      6.81730
     517.708      6.77057
     517.718      6.73211
     517.728      6.70236
     517.738      6.68157
     517.748      6.66989
     517.758      6.66737
     517.768      6.67399
     517.778      6.68969
     517.788      6.71437
     517.798      6.74787
     517.808      6.78995
     517.818      6.84023
     517.828      6.89823
     517.838      6.96329
     517.848      7.03462
     517.858      7.11132
     517.868      7.19246
     517.878      7.27708
     517.888      7.36430
     517.898      7.45333
     517.908      7.54347
     517.918      7.63413
     517.928      7.72478
     517.938      7.81495
     517.948      7.90417
     517.958      7.99196
     517.968      8.07783
     517.978      8.16130
     517.988      8.24196
     517.998      8.31944
     518.008      8.39351
     518.018      8.46407
     518.028      8.53114
     518.038      8.59485
     518.048      8.65539
     518.058      8.71297
     518.068      8.76778
     518.078      8.81995
     518.088      8.86954
     518.098      8.91656
     518.108      8.96099
     518.118      9.00284
     518.128      9.04215
     518.138      9.07904
     518.148      9.11369
     518.158      9.14636
     518.168      9.17730
     518.178      9.20676
     518.188      9.23494
     518.198      9.26193
     518.208      9.28777
     518.218      9.31240
     518.228      9.33576
     518.238      9.35777
     518.248      9.37840
     518.258      9.39772
