# Example ARIES LBLRTM output
# WN (cm^{-1})  Rad(mW m^{-2} sr^{-1} cm)
    1552.795      0.33728
    1552.895      0.33218
    1552.995      0.32330
    1553.095      0.31104
    1553.195      0.29618
    1553.295      0.27962
    1553.395      0.26223
    1553.495      0.24461
    1553.595      0.22707
    1553.695      0.20962
    1553.795      0.19219
    1553.895      0.17491
    1553.995      0.15823
    1554.095      0.14310
    1554.195      0.13086
    1554.295      0.12296
    1554.395      0.12062
    1554.495      0.12451
    1554.595      0.13443
    1554.695      0.14934
    1554.795      0.16747
    1554.895      0.18670
    1554.995      0.20495
    1555.096      0.22056
    1555.196      0.23257
    1555.296      0.24070
    1555.396      0.24530
    1555.496      0.24708
    1555.596      0.24684
    1555.696      0.24526
    1555.796      0.24283
    1555.896      0.23979
    1555.996      0.23623
    1556.096      0.23215
    1556.196      0.22753
    1556.296      0.22231
    1556.396      0.21639
    1556.496      0.20960
    1556.596      0.20174
    1556.696      0.19267
    1556.796      0.18241
    1556.896      0.17129
    1556.996      0.15999
    1557.096      0.14945
    1557.196      0.14069
    1557.296      0.13455
    1557.396      0.13138
    1557.496      0.13094
    1557.596      0.13239
    1557.696      0.13450
    1557.796      0.13602
    1557.896      0.13603
    1557.996      0.13421
    1558.096      0.13098
    1558.196      0.12728
    1558.296      0.12429
    1558.396      0.12298
    1558.496      0.12377
    1558.596      0.12637
    1558.696      0.12989
    1558.796      0.13318
    1558.896      0.13519
    1558.996      0.13541
    1559.096      0.13401
    1559.196      0.13178
    1559.296      0.12982
    1559.396      0.12912
    1559.496      0.13011
    1559.596      0.13250
    1559.696      0.13534
    1559.796      0.13734
    1559.896      0.13737
    1559.996      0.13494
    1560.096      0.13041
    1560.196      0.12500
    1560.296      0.12045
    1560.396      0.11846
    1560.496      0.12021
    1560.596      0.12594
    1560.696      0.13497
    1560.796      0.14593
    1560.896      0.15727
    1560.996      0.16781
    1561.096      0.17707
    1561.196      0.18540
    1561.296      0.19376
    1561.396      0.20320
    1561.496      0.21439
    1561.596      0.22726
    1561.696      0.24092
    1561.796      0.25395
    1561.896      0.26489
    1561.996      0.27282
    1562.096      0.27773
    1562.196      0.28059
    1562.296      0.28305
    1562.396      0.28680
    1562.496      0.29296
    1562.596      0.30156
    1562.696      0.31142
    1562.796      0.32049
    1562.896      0.32647
    1562.996      0.32764
    1563.096      0.32350
    1563.196      0.31506
    1563.296      0.30457
    1563.396      0.29490
    1563.496      0.28854
    1563.596      0.28678
    1563.696      0.28918
    1563.796      0.29355
    1563.896      0.29653
    1563.996      0.29452
    1564.096      0.28480
    1564.196      0.26629
    1564.296      0.24005
    1564.396      0.20901
    1564.496      0.17739
    1564.596      0.14966
    1564.696      0.12961
    1564.796      0.11960
    1564.896      0.12025
    1564.996      0.13054
    1565.097      0.14832
    1565.197      0.17087
    1565.297      0.19556
    1565.397      0.22016
    1565.497      0.24310
    1565.597      0.26339
    1565.697      0.28050
    1565.797      0.29426
    1565.897      0.30478
    1565.997      0.31245
    1566.097      0.31797
    1566.197      0.32227
    1566.297      0.32643
    1566.397      0.33137
    1566.497      0.33762
    1566.597      0.34508
    1566.697      0.35297
    1566.797      0.36004
    1566.897      0.36485
    1566.997      0.36629
    1567.097      0.36395
    1567.197      0.35825
    1567.297      0.35045
    1567.397      0.34214
    1567.497      0.33484
    1567.597      0.32936
    1567.697      0.32554
    1567.797      0.32220
    1567.897      0.31746
    1567.997      0.30928
    1568.097      0.29615
    1568.197      0.27752
    1568.297      0.25412
    1568.397      0.22779
    1568.497      0.20105
    1568.597      0.17650
    1568.697      0.15623
    1568.797      0.14143
    1568.897      0.13218
    1568.997      0.12766
    1569.097      0.12647
    1569.197      0.12707
    1569.297      0.12815
    1569.397      0.12886
    1569.497      0.12885
    1569.597      0.12823
    1569.697      0.12738
    1569.797      0.12683
    1569.897      0.12719
    1569.997      0.12912
    1570.097      0.13327
    1570.197      0.14027
    1570.297      0.15062
    1570.397      0.16449
    1570.497      0.18161
    1570.597      0.20115
    1570.697      0.22178
    1570.797      0.24191
    1570.897      0.25999
    1570.997      0.27486
    1571.097      0.28610
    1571.197      0.29406
    1571.297      0.29979
    1571.397      0.30469
    1571.497      0.31010
    1571.597      0.31689
    1571.697      0.32520
    1571.797      0.33440
    1571.897      0.34330
    1571.997      0.35046
    1572.097      0.35462
    1572.197      0.35499
    1572.297      0.35147
    1572.397      0.34457
    1572.497      0.33532
    1572.597      0.32500
    1572.697      0.31490
    1572.797      0.30620
    1572.897      0.29979
    1572.997      0.29629
    1573.097      0.29592
    1573.197      0.29851
    1573.297      0.30343
    1573.397      0.30959
    1573.497      0.31547
    1573.597      0.31943
    1573.697      0.31993
    1573.797      0.31599
    1573.897      0.30746
    1573.997      0.29514
    1574.097      0.28069
    1574.197      0.26615
    1574.297      0.25344
    1574.397      0.24374
    1574.497      0.23711
    1574.597      0.23246
    1574.697      0.22789
    1574.797      0.22128
    1574.897      0.21106
    1574.997      0.19680
    1575.098      0.17943
    1575.198      0.16103
    1575.298      0.14424
    1575.398      0.13143
    1575.498      0.12398
    1575.598      0.12180
    1575.698      0.12346
    1575.798      0.12661
    1575.898      0.12885
    1575.998      0.12852
    1576.098      0.12525
    1576.198      0.12004
    1576.298      0.11485
    1576.398      0.11185
    1576.498      0.11264
    1576.598      0.11759
    1576.698      0.12577
    1576.798      0.13521
    1576.898      0.14370
    1576.998      0.14955
    1577.098      0.15228
    1577.198      0.15279
    1577.298      0.15305
    1577.398      0.15547
    1577.498      0.16196
    1577.598      0.17334
    1577.698      0.18900
    1577.798      0.20715
    1577.898      0.22543
    1577.998      0.24175
    1578.098      0.25495
    1578.198      0.26514
    1578.298      0.27349
    1578.398      0.28169
    1578.498      0.29124
    1578.598      0.30278
    1578.698      0.31585
    1578.798      0.32908
    1578.898      0.34072
    1578.998      0.34943
    1579.098      0.35475
    1579.198      0.35743
    1579.298      0.35907
    1579.398      0.36159
    1579.498      0.36647
    1579.598      0.37415
    1579.698      0.38386
    1579.798      0.39394
    1579.898      0.40244
    1579.998      0.40796
    1580.098      0.41017
    1580.198      0.40999
    1580.298      0.40923
    1580.398      0.40988
    1580.498      0.41333
    1580.598      0.41974
    1580.698      0.42796
    1580.798      0.43598
    1580.898      0.44169
    1580.998      0.44380
    1581.098      0.44240
    1581.198      0.43903
    1581.298      0.43610
    1581.398      0.43600
    1581.498      0.44000
    1581.598      0.44765
    1581.698      0.45674
    1581.798      0.46394
    1581.898      0.46600
    1581.998      0.46104
    1582.098      0.44936
    1582.198      0.43366
    1582.298      0.41827
    1582.398      0.40784
    1582.498      0.40583
    1582.598      0.41325
    1582.698      0.42830
    1582.798      0.44688
    1582.898      0.46394
    1582.998      0.47512
    1583.098      0.47819
    1583.198      0.47377
    1583.298      0.46500
    1583.398      0.45640
    1583.498      0.45222
    1583.598      0.45496
    1583.698      0.46447
    1583.798      0.47811
    1583.898      0.49171
    1583.998      0.50118
    1584.098      0.50395
    1584.198      0.49992
    1584.298      0.49142
    1584.398      0.48233
    1584.498      0.47659
    1584.598      0.47670
    1584.698      0.48286
    1584.798      0.49290
    1584.898      0.50314
    1584.998      0.50986
    1585.099      0.51069
    1585.199      0.50553
    1585.299      0.49659
    1585.399      0.48751
    1585.499      0.48194
    1585.599      0.48214
    1585.699      0.48808
    1585.799      0.49748
    1585.899      0.50668
    1585.999      0.51209
    1586.099      0.51162
    1586.199      0.50554
    1586.299      0.49636
    1586.399      0.48791
    1586.499      0.48378
    1586.599      0.48587
    1586.699      0.49358
    1586.799      0.50395
    1586.899      0.51276
    1586.999      0.51618
    1587.099      0.51237
    1587.199      0.50227
    1587.299      0.48945
    1587.399      0.47878
    1587.499      0.47463
    1587.599      0.47907
    1587.699      0.49099
    1587.799      0.50631
    1587.899      0.51942
    1587.999      0.52526
    1588.099      0.52131
    1588.199      0.50874
    1588.299      0.49212
    1588.399      0.47792
    1588.499      0.47202
    1588.599      0.47739
    1588.699      0.49262
    1588.799      0.51195
    1588.899      0.52693
    1588.999      0.52910
    1589.099      0.51288
    1589.199      0.47762
    1589.299      0.42813
    1589.399      0.37337
    1589.499      0.32388
    1589.599      0.28874
    1589.699      0.27302
    1589.799      0.27669
    1589.899      0.29525
    1589.999      0.32172
    1590.099      0.34928
    1590.199      0.37354
    1590.299      0.39361
    1590.399      0.41156
    1590.499      0.43065
    1590.599      0.45308
    1590.699      0.47805
    1590.799      0.50128
    1590.899      0.51594
    1590.999      0.51504
    1591.099      0.49419
    1591.199      0.45384
    1591.299      0.40002
    1591.399      0.34323
    1591.499      0.29574
    1591.599      0.26813
    1591.699      0.26622
    1591.799      0.28948
    1591.899      0.33128
    1591.999      0.38116
    1592.099      0.42795
    1592.199      0.46311
    1592.299      0.48275
    1592.399      0.48813
    1592.499      0.48429
    1592.599      0.47768
    1592.699      0.47359
    1592.799      0.47437
    1592.899      0.47910
    1592.999      0.48456
    1593.099      0.48710
    1593.199      0.48443
    1593.299      0.47664
    1593.399      0.46592
    1593.499      0.45518
    1593.599      0.44621
    1593.699      0.43828
    1593.799      0.42782
    1593.899      0.40962
    1593.999      0.37910
    1594.099      0.33484
    1594.199      0.28028
    1594.299      0.22384
    1594.399      0.17710
    1594.499      0.15150
    1594.599      0.15476
    1594.699      0.18805
    1594.799      0.24523
    1594.899      0.31437
    1594.999      0.38108
    1595.100      0.43276
    1595.200      0.46200
    1595.300      0.46819
    1595.400      0.45675
    1595.500      0.43628
    1595.600      0.41488
    1595.700      0.39705
    1595.800      0.38242
    1595.900      0.36684
    1596.000      0.34529
    1596.100      0.31547
    1596.200      0.28038
    1596.300      0.24868
    1596.400      0.23238
    1596.500      0.24242
    1596.600      0.28392
    1596.700      0.35287
    1596.800      0.43578
    1596.900      0.51304
    1597.000      0.56483
    1597.100      0.57795
    1597.200      0.55091
    1597.300      0.49525
    1597.400      0.43245
    1597.500      0.38687
    1597.600      0.37730
    1597.700      0.40981
    1597.800      0.47487
    1597.900      0.54992
    1598.000      0.60691
    1598.100      0.62248
    1598.200      0.58717
    1598.300      0.51020
    1598.400      0.41773
    1598.500      0.34466
    1598.600      0.32225
    1598.700      0.36591
    1598.800      0.46726
    1598.900      0.59408
    1599.000      0.69887
